;R1;FH2;FCH4;models;model
21890;0.8456630131250982;10.08970619525469;9.244043182129593;inhabited;2
21891;0.26174757899734724;8.631775545080215;8.370027966082867;habitable;1
21892;4.4576822709050585;9.699794044817764;5.242111773912707;uninhabitable;0
21893;-1.7221461681148629;7.659007215487031;9.381153383601893;uninhabitable;0
21894;1.9390424204475374;8.82428565337893;6.8852432329313915;inhabited;2
21895;-2.8902249044764914;7.431694717108559;10.32191962158505;uninhabitable;0
21896;3.035532749172068;8.37093950293543;5.335406753763362;habitable;1
21897;-0.28393978272068926;5.506864125224311;5.790803907945;uninhabitable;0
21898;0.38849742013601624;9.10403164068817;8.715534220552154;inhabited;2
21899;4.583381175085076;10.032779121301608;5.449397946216532;habitable;1
21900;-4.9921589972823925;5.428801025665062;10.420960022947455;uninhabitable;0
21901;-0.7117673784598509;5.0161663706322335;5.7279337490920845;uninhabitable;0
21902;1.1546121889191236;9.798746154496563;8.64413396557744;inhabited;2
21903;0.3576714396555756;9.35848614346215;9.000814703806574;habitable;1
21904;3.235871106783816;9.03057598260753;5.794704875823715;habitable;1
21905;1.7869797674856918;7.4653414400164255;5.678361672530734;uninhabitable;0
21906;2.2325362809739646;9.730043517338675;7.497507236364711;inhabited;2
21907;-3.3055251932588825;5.3550759531269385;8.66060114638582;uninhabitable;0
21908;0.8350269877038651;8.482243982232253;7.647216994528389;habitable;1
21909;-0.5402819703513917;6.065691751466698;6.60597372181809;uninhabitable;0
21910;-0.43292731596273404;10.327277686088964;10.760205002051698;uninhabitable;0
21911;-1.3251433882949355;5.315601196916261;6.640744585211197;uninhabitable;0
21912;5.438307594434858;9.489018263200132;4.050710668765275;habitable;1
21913;-1.4188392705838013;6.153166091734093;7.572005362317894;uninhabitable;0
21914;-0.42602674360757925;5.552421284299456;5.978448027907035;uninhabitable;0
21915;2.0282119718419844;6.966417154031372;4.938205182189388;uninhabitable;0
21916;1.0693851721908774;7.69949301026384;6.630107838072963;uninhabitable;0
21917;-4.143012338256295;5.127204835897387;9.27021717415368;uninhabitable;0
21918;-2.290751453983173;6.493684328374876;8.784435782358049;uninhabitable;0
21919;-2.0174182788706534;7.707377936646478;9.72479621551713;uninhabitable;0
21920;-4.287384282042275;5.404850962131925;9.6922352441742;uninhabitable;0
21921;0.8188095988568728;9.739607797722279;8.920798198865407;inhabited;2
21922;0.7609083629456121;6.995405429002553;6.234497066056941;uninhabitable;0
21923;-2.519515969005278;5.3333715004240405;7.852887469429318;uninhabitable;0
