;R1;FH2;FCH4;models;model
35231;1.149129101881669;10.148657871562785;8.999528769681117;inhabited;2
35232;0.37238185375143584;5.281902240269823;4.909520386518387;uninhabitable;0
35233;1.28440996971695;7.488839393879628;6.204429424162678;uninhabitable;0
35234;5.164137572156342;9.830759071998985;4.666621499842643;habitable;1
35235;0.6380894944982799;9.785981919218507;9.147892424720228;inhabited;2
35236;-2.1811639400919867;5.070659011627485;7.251822951719471;uninhabitable;0
35237;3.9010646443401695;9.456807644960488;5.555743000620318;habitable;1
35238;1.4233818928101973;7.34073660572786;5.917354712917662;uninhabitable;0
35239;0.9332706205291136;6.389273679749046;5.456003059219932;uninhabitable;0
35240;0.7330004424351596;9.376639764255591;8.64363932182043;inhabited;2
35241;0.7354155008911428;6.798156829550112;6.062741328658969;uninhabitable;0
35242;1.9300159330231885;6.965961463289602;5.035945530266414;uninhabitable;0
35243;1.0763220565009657;6.63923802889173;5.562915972390764;uninhabitable;0
35244;2.739917239413939;8.58301745913182;5.843100219717882;habitable;1
35245;-1.0522017622884108;5.208228841162553;6.260430603450964;uninhabitable;0
35246;2.906621857680315;8.39516337243228;5.488541514751966;habitable;1
35247;3.36426149267859;7.452483905335065;4.088222412656474;uninhabitable;0
35248;-0.49323350643868347;6.694092086949867;7.187325593388551;uninhabitable;0
35249;-2.235788535766848;5.297050979808635;7.532839515575483;uninhabitable;0
35250;2.013541360495227;6.724766326047643;4.711224965552415;uninhabitable;0
35251;-0.11360672386991467;5.554315016022141;5.667921739892056;uninhabitable;0
35252;2.314758752878445;6.803991020415552;4.489232267537107;uninhabitable;0
35253;-1.125287535791949;4.9987858879130185;6.124073423704967;uninhabitable;0
35254;-0.44707186259389126;4.8734282744104;5.320500137004291;uninhabitable;0
35255;2.0952970470829047;6.8835292026228325;4.788232155539927;uninhabitable;0
35256;0.6555340519755812;5.302721081928038;4.647187029952456;uninhabitable;0
35257;-0.06152181811888817;4.614322761627901;4.675844579746789;uninhabitable;0
35258;0.5850189219875394;8.162544874392594;7.577525952405055;uninhabitable;0
35259;-0.5968185023568086;6.481564447567463;7.078382949924271;uninhabitable;0
35260;0.5872016269284949;5.684052360211492;5.096850733282997;uninhabitable;0
35261;-0.8499536746031543;4.3260400771060326;5.1759937517091865;uninhabitable;0
35262;4.254892818818423;9.37828394724663;5.123391128428206;habitable;1
35263;-1.0828644629773236;5.129463976968202;6.212328439945526;uninhabitable;0
35264;3.6820151246827653;8.915368068812818;5.233352944130052;habitable;1
35265;0.7039620614963337;10.135526001779224;9.431563940282892;inhabited;2
35266;0.1467402871217944;5.120960508604508;4.974220221482713;uninhabitable;0
35267;0.874175920011936;8.200414419199744;7.3262384991878085;uninhabitable;0
35268;1.908712274645744;9.050285443056246;7.141573168410503;inhabited;2
35269;2.4222156272934217;8.367962846769222;5.9457472194758;inhabited;2
35270;3.438225603607008;9.392329613354613;5.954104009747606;habitable;1
35271;-0.3389732247541166;3.908401118978521;4.247374343732638;uninhabitable;0
35272;4.851759567937527;9.437263484953077;4.58550391701555;habitable;1
35273;4.125843007815799;10.0046877556191;5.878844747803301;uninhabitable;0
35274;-1.2637197424481703;5.2605866849611225;6.524306427409292;uninhabitable;0
35275;2.3672636319952054;6.583226439192621;4.215962807197415;uninhabitable;0
35276;1.0176863387329291;6.254818738919605;5.237132400186676;uninhabitable;0
35277;1.7834758598510756;9.414292685628867;7.630816825777791;inhabited;2
35278;-1.33584949793852;4.110877742125701;5.44672724006422;uninhabitable;0
35279;1.1916146591006802;6.604078426366234;5.412463767265554;uninhabitable;0
35280;1.1922835218387169;7.905861385317861;6.713577863479144;uninhabitable;0
35281;-0.40840341049201845;6.4102201874635325;6.818623597955551;uninhabitable;0
35282;2.278625926039077;9.06296774415676;6.784341818117683;habitable;1
35283;1.1037417007367636;9.477743990459288;8.374002289722526;inhabited;2
35284;2.917206311589692;9.109971599304181;6.19276528771449;habitable;1
35285;2.3112855929470433;7.157902308715647;4.8466167157686035;uninhabitable;0
35286;1.8841369951972198;9.13038598047768;7.24624898528046;inhabited;2
35287;0.30760298140214404;5.169275275717147;4.861672294315003;uninhabitable;0
